Student_ID,Age,Class,Math_Score,Science_Score,English_Score,Extracurricular_Score,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Percentage,Career_Field,Subfield
1068,18,11th,75,80,102,7,8,9,7,8,2,86,Lawyer,Real Estate Law
1069,17,12th,74,62,99,9,9,8,6,8,2,78,Designer,Circular Design
1070,16,11th,71,59,96,9,7,6,7,8,2,75,Designer,Biomimetic Design
1071,17,11th,65,72,98,10,10,7,5,9,3,78,Designer,Total Design
1072,18,12th,53,46,93,10,8,7,4,6,2,64,Musician,Total Music
1073,18,12th,97,91,84,4,7,9,4,6,2,91,Accountant,Multidimensional Finance
1074,18,12th,91,84,87,6,10,8,7,8,3,87,Pilot,Space Pilot
1075,16,12th,100,98,82,6,10,9,9,6,3,93,Scientist,Research Scientist
1076,16,11th,80,89,85,9,7,6,7,7,3,85,IT Professional,Robotics Programming
1077,17,12th,73,78,95,8,7,9,9,9,3,82,Psychologist,Health Psychology
1078,16,12th,86,99,87,5,8,9,4,6,3,91,Doctor,Neurosurgery
1079,16,11th,87,86,93,8,9,7,8,8,3,88,IT Professional,Robotics Programming
1080,16,12th,75,79,96,8,10,9,6,8,3,83,Psychologist,Complete Psychology
1081,17,12th,101,102,87,6,8,9,6,7,2,98,Scientist,Omniscient Science
1082,16,11th,96,98,88,6,8,9,6,8,3,94,Engineer,Space Technology
1083,17,11th,60,60,94,9,10,9,4,6,2,71,Designer,Game Design
1084,16,12th,91,76,85,9,7,8,6,6,2,84,IT Professional,Grand Programming
1085,17,12th,83,88,96,8,8,6,5,8,2,89,Teacher,Pinnacle Education
1086,18,12th,88,89,87,9,7,6,4,6,2,88,Business,Complete Economy
1087,16,11th,97,99,89,7,9,9,7,8,2,95,Engineer,Quantum Engineering
1088,18,12th,88,115,104,8,9,8,8,8,2,105,Teacher,Superior Education
1089,17,11th,83,91,94,8,10,8,9,7,3,89,IT Professional,Cloud Computing
1090,18,11th,77,87,104,8,7,9,6,8,3,89,Teacher,Epic Education
1091,16,11th,40,36,105,10,9,5,9,9,2,62,Musician,Pinnacle Music
1092,17,12th,47,43,99,9,8,6,8,8,2,64,Musician,Perfect Music
1093,16,12th,78,93,103,7,8,9,8,7,2,91,Teacher,Social Studies
1094,17,12th,39,35,106,10,9,5,9,9,2,62,Musician,Master Music
1095,18,12th,99,101,90,3,8,8,5,7,2,97,Accountant,Eternal Finance
1096,18,12th,89,93,86,8,10,7,9,8,3,89,IT Professional,Multidimensional Computing
1097,16,11th,73,79,95,9,9,8,9,8,3,82,Psychologist,Educational Psychology
1098,17,12th,95,99,89,5,10,9,6,7,2,94,Doctor,Omnipresent Medicine
1099,18,12th,91,97,88,6,9,6,6,8,2,92,Doctor,Omniscient Medicine
1100,18,11th,69,63,91,9,10,6,6,8,3,74,Designer,Elite Design
1101,16,12th,88,87,87,8,8,7,5,9,3,87,IT Professional,Total Programming
1102,18,12th,78,100,107,10,10,6,9,8,2,96,Designer,Legendary Design
1103,18,12th,71,63,99,10,8,6,5,7,2,78,Designer,Maximum Design
1104,18,12th,85,102,103,8,8,8,9,8,3,97,Teacher,Complete Education
1105,18,12th,85,94,91,7,7,8,9,9,3,90,Engineer,Master Engineering
1106,17,11th,90,89,72,4,7,6,7,9,2,84,Accountant,Superior Finance
1107,18,11th,99,99,90,5,8,9,5,8,2,96,Doctor,Eternal Medicine
1108,18,12th,97,99,82,6,9,9,9,6,3,93,Doctor,Pediatrics
1109,17,12th,83,102,101,7,9,7,8,9,2,96,Teacher,Eternal Learning
1110,17,11th,101,89,80,7,9,8,7,7,3,90,Engineer,Celestial Engineering
1111,18,12th,97,100,83,6,8,7,4,8,3,93,Scientist,Multidimensional Science
1112,18,11th,86,79,101,8,8,8,4,8,3,89,Business,Epic Economy
1113,18,11th,63,70,98,9,7,6,9,6,2,77,Designer,Pinnacle Design
1114,18,12th,88,111,106,8,8,8,9,8,3,103,Teacher,Final Education
1115,18,12th,46,42,102,10,10,5,9,9,3,65,Artist,Divine Art
1116,18,12th,72,76,93,9,9,9,9,6,2,80,Psychologist,Virtual Reality Therapy
1117,16,12th,86,97,81,5,9,6,6,8,2,88,Doctor,Genetic Medicine
1118,16,11th,76,91,94,7,10,7,9,7,3,87,Teacher,Complete Education
1119,16,12th,90,82,84,3,8,8,6,9,3,85,Accountant,Internal Auditing
1120,16,12th,92,83,95,9,10,9,9,6,3,90,Business,Dimensional Commerce
1121,17,12th,87,77,74,3,8,8,4,7,2,79,Accountant,Forensic Accounting
1122,17,11th,59,45,93,9,9,6,4,9,3,66,Artist,Peak Art
1123,16,11th,99,122,129,8,9,7,8,8,2,123,IT Professional,Mythical Programming
1124,16,11th,100,96,84,5,10,8,5,6,3,93,Scientist,Biotechnology
1125,16,11th,88,101,103,7,9,8,8,8,2,99,Lawyer,Supreme Law
1126,18,12th,96,101,83,6,10,8,8,8,3,93,Doctor,Radiology
1127,17,12th,88,98,81,6,10,7,9,6,2,89,Engineer,Software Engineering
1128,17,11th,90,84,99,9,9,9,7,8,2,91,Business,Cosmic Business
1129,17,12th,100,95,87,6,10,8,4,7,2,94,Scientist,Longevity Science
1130,16,11th,94,77,98,8,10,6,4,6,2,90,Business,Sustainable Business
1131,18,11th,61,46,100,10,9,8,6,8,2,69,Artist,Mixed Media
1132,18,11th,88,92,81,4,10,6,6,8,3,87,Accountant,Risk Management
1133,17,12th,85,90,90,6,10,8,6,7,3,88,Doctor,Apex Medicine
1134,17,12th,101,89,78,4,8,6,6,6,3,89,Accountant,Zenith Finance
1135,16,12th,80,92,101,8,10,9,9,9,3,91,Teacher,Premier Learning
1136,18,12th,83,76,88,8,7,8,6,7,2,82,IT Professional,Heroic Programming
1137,17,12th,92,85,77,7,8,8,8,6,3,85,Engineer,Legendary Engineering
1138,17,11th,82,84,104,8,9,6,4,7,2,90,Lawyer,Heroic Law
1139,17,12th,80,78,97,8,9,8,4,9,3,85,IT Professional,Web Development
1140,18,12th,96,81,73,4,7,7,7,9,3,83,Accountant,Financial Technology
1141,17,12th,96,96,81,5,8,6,4,6,3,91,Scientist,Synthetic Biology
1142,17,12th,78,79,103,8,9,6,4,6,2,87,Lawyer,Omniscient Law
1143,16,11th,81,88,97,9,9,7,5,6,3,89,IT Professional,Complete Computing
1144,16,12th,103,98,82,5,7,6,9,6,3,94,Scientist,Epic Science
1145,18,12th,89,81,99,8,8,7,9,6,3,90,Business,Zenith Commerce
1146,17,11th,45,37,103,10,8,6,7,7,2,62,Musician,Music Production
1147,18,11th,91,98,76,6,7,9,8,7,3,88,Engineer,Celestial Engineering
1148,18,12th,91,93,86,4,7,7,4,6,3,90,Accountant,Pinnacle Finance
1149,16,11th,44,48,103,10,9,6,7,7,3,65,Musician,Spatial Audio
1150,18,12th,100,88,89,5,8,7,5,9,3,92,Engineer,Dimensional Engineering
1151,18,11th,48,49,99,10,9,9,4,9,3,65,Musician,Fusion Music
1152,18,12th,80,78,93,9,10,7,4,9,2,84,IT Professional,Pinnacle Computing
1153,18,11th,90,82,96,9,8,6,4,8,2,89,Business,Impact Investing
1154,16,11th,90,83,93,8,7,9,8,7,2,89,IT Professional,Longevity Technology
1155,16,12th,60,55,108,10,10,8,8,9,3,74,Artist,Heroic Art
1156,16,11th,72,88,102,7,9,8,6,7,2,87,Teacher,Legendary Education
1157,16,12th,81,79,104,8,8,6,6,9,3,88,Lawyer,Master Law
1158,16,12th,85,87,89,9,7,9,9,6,2,87,Business,Perfect Commerce
1159,16,11th,100,110,106,9,9,9,9,7,3,107,Business,Elite Economy
1160,17,12th,80,102,105,9,9,5,8,9,2,97,Designer,Mythical Design
1161,18,11th,88,95,91,5,10,8,6,9,2,91,Pilot,Grand Pilot
1162,18,12th,102,116,108,9,9,9,9,7,3,111,Business,Celestial Economy
1163,18,12th,54,43,99,10,9,9,7,8,2,65,Musician,Music Production
1164,16,11th,73,66,98,9,7,7,8,7,2,79,Designer,Master Design
1165,18,12th,100,93,88,4,10,8,5,8,3,94,Accountant,Omnipotent Finance
1166,16,11th,59,54,92,9,7,8,9,8,2,68,Artist,Omniscient Art
1167,17,12th,100,102,83,5,7,9,5,7,3,95,Scientist,Omnipresent Science
1168,16,11th,67,67,96,10,10,6,9,8,2,76,Designer,Sustainable Design
1169,18,12th,73,79,96,7,10,8,5,6,3,83,Teacher,Transcendent Education
1170,18,12th,89,85,81,6,8,8,8,6,2,85,Pilot,Helicopter Pilot
1171,17,11th,105,101,84,6,8,9,6,8,3,97,Scientist,Omnipotent Science
1172,18,12th,84,92,90,8,7,9,7,9,3,89,IT Professional,Premier Programming
1173,18,12th,82,90,102,7,10,8,7,7,3,91,Teacher,Omnipotent Education
1174,17,12th,73,82,99,7,8,9,9,7,3,85,Teacher,Social Studies
1175,16,11th,47,43,105,10,10,5,9,9,2,67,Artist,Ultimate Art
1176,17,11th,87,95,80,6,10,9,9,7,3,87,Doctor,Perfect Medicine
1177,17,11th,100,97,95,5,10,9,7,7,3,97,Pilot,Master Pilot
1178,18,11th,91,76,91,4,10,8,9,6,3,86,Accountant,Fusion Finance
1179,18,11th,89,84,85,8,9,6,8,9,2,86,IT Professional,Supreme Programming
1180,16,12th,93,101,80,6,9,7,9,9,3,91,Scientist,Ultimate Science
1181,16,11th,98,95,89,5,9,7,4,8,2,94,Doctor,Longevity Medicine
1182,17,11th,97,90,81,5,8,6,5,6,3,89,Doctor,Neurosurgery
1183,16,11th,42,38,100,10,9,5,9,9,3,61,Musician,Complete Music
1184,16,11th,90,96,80,5,7,6,6,6,3,89,Doctor,Quantum Medicine
1185,18,12th,68,74,93,8,8,9,8,7,3,78,Psychologist,Ultimate Psychology
1186,18,12th,97,96,79,5,9,7,5,9,3,91,Scientist,Fusion Energy
1187,18,12th,83,112,108,9,9,8,9,8,2,104,Psychologist,Legendary Psychology
1188,18,12th,94,94,87,3,8,8,9,9,2,92,Accountant,Fusion Finance
1189,18,12th,90,86,81,6,8,9,8,6,2,86,Pilot,Agricultural Pilot
1190,17,11th,42,44,99,9,10,6,5,6,3,62,Musician,Ultimate Music
1191,17,11th,90,91,89,6,9,8,9,6,3,90,Engineer,Mythical Engineering
1192,16,11th,78,89,95,8,10,6,8,8,3,87,IT Professional,Universal Computing
1193,17,12th,41,46,103,9,7,6,9,8,3,63,Musician,Superior Music
1194,17,11th,78,85,95,7,8,7,5,7,3,86,Teacher,English Literature
1195,18,11th,94,85,95,8,7,7,4,6,2,91,Business,Maximum Commerce
1196,18,11th,81,91,92,8,7,7,6,7,2,88,Teacher,Language Arts
1197,18,12th,70,78,95,8,8,7,8,9,2,81,Psychologist,Space Psychology
1198,17,11th,87,89,98,9,8,6,8,8,2,91,Business,Omnipotent Business
1199,18,12th,72,82,101,10,10,6,9,8,2,85,Designer,Absolute Design
1200,17,12th,78,82,92,7,10,7,7,9,2,84,Teacher,Heroic Learning
1201,16,11th,92,89,93,6,8,6,8,8,3,91,Pilot,Helicopter Pilot
1202,17,12th,96,96,96,6,7,6,7,7,2,96,Pilot,Airline Operations
1203,18,12th,103,107,95,4,7,9,4,7,3,102,Accountant,Absolute Finance
1204,18,11th,103,102,83,6,10,6,4,8,2,96,Scientist,Fusion Energy
1205,18,12th,95,101,76,7,10,9,6,8,2,91,Engineer,Summit Engineering
1206,16,12th,68,72,91,9,7,7,9,7,2,77,Designer,Fashion Design
1207,16,11th,100,98,81,6,8,7,5,6,3,93,Scientist,Genetics
1208,17,11th,78,79,94,7,7,8,5,9,3,84,Lawyer,Longevity Law
1209,17,12th,96,81,75,3,7,7,5,8,2,84,Accountant,Dimensional Accounting
1210,18,12th,87,88,95,8,9,7,9,8,2,89,IT Professional,Green Technology
1211,17,11th,62,74,90,10,8,9,8,6,2,75,Designer,Mythical Design
1212,18,12th,100,100,90,4,7,9,4,6,2,97,Accountant,Absolute Finance
1213,18,12th,58,54,95,9,9,6,9,8,2,69,Artist,Planetary Art
1214,18,12th,75,87,100,9,9,5,8,9,2,87,Designer,Eternal Design
1215,17,12th,98,99,84,6,8,9,6,8,3,95,Scientist,Longevity Research
1216,18,12th,51,53,106,10,8,7,9,8,2,70,Artist,Elite Art
1217,18,12th,98,110,104,8,8,8,9,8,2,106,Business,Mythical Commerce
1218,17,11th,90,88,88,5,9,8,8,6,2,89,Pilot,Infinite Pilot
1219,18,12th,66,73,91,10,10,7,7,7,2,77,Designer,Apex Design
1220,16,11th,88,79,74,3,8,8,5,7,3,80,Accountant,Corporate Finance
1221,18,11th,81,78,96,8,8,8,6,6,2,85,Lawyer,Climate Law
1222,16,11th,87,83,74,4,9,9,6,9,3,81,Accountant,Impact Measurement
1223,18,12th,80,84,101,7,9,6,9,8,3,88,Lawyer,Elite Law
1224,17,11th,98,92,80,6,7,7,4,9,3,90,Doctor,Immortal Medicine
1225,17,12th,79,84,98,7,10,7,7,9,2,87,Teacher,Science
1226,18,11th,73,61,96,9,8,8,8,9,2,77,Designer,Complete Design
1227,18,12th,68,76,99,10,10,6,9,9,3,81,Designer,Omnipresent Design
1228,16,12th,85,90,87,6,9,9,9,6,2,87,Doctor,Peak Medicine
1229,17,12th,98,96,86,5,8,7,8,8,2,93,Scientist,Theoretical Physics
1230,17,11th,61,63,95,10,7,8,5,7,3,73,Designer,Game Design
1231,17,12th,104,95,81,5,8,8,6,7,2,93,Pilot,Planetary Pilot
1232,16,12th,49,53,92,10,9,9,5,8,2,65,Artist,Premier Art
1233,18,12th,105,103,86,6,10,8,7,8,2,98,Scientist,Quantum Physics
1234,18,12th,99,100,85,6,8,9,6,7,2,96,Scientist,Consciousness Research
1235,16,11th,96,98,87,6,8,9,7,9,2,94,Doctor,Oncology
1236,16,11th,96,87,89,4,8,8,4,6,3,91,Accountant,Omnipresent Finance
1237,18,12th,103,77,91,3,8,8,6,9,3,90,Accountant,Pinnacle Finance
1238,16,12th,91,76,87,8,10,7,7,9,3,85,IT Professional,Cybersecurity
1239,18,12th,91,88,82,3,10,8,5,6,3,87,Accountant,Epic Finance
1240,16,12th,92,97,89,5,9,8,8,9,2,93,Pilot,Ultimate Pilot
1241,16,11th,82,70,91,9,9,8,9,8,2,81,Business,Finance
1242,18,11th,90,93,87,6,9,7,4,8,3,90,Doctor,Cosmic Medicine
1243,17,11th,53,41,98,10,9,7,4,8,2,64,Musician,Eternal Music
1244,16,12th,83,83,94,8,10,9,7,6,3,87,Business,Premier Business
1245,17,12th,102,106,94,4,7,9,4,6,2,101,Accountant,Transcendent Finance
1246,16,11th,75,88,100,9,9,8,9,8,2,88,Psychologist,Transcendent Psychology
1247,18,11th,79,84,92,7,7,8,7,9,3,85,Teacher,Social Studies
1248,18,12th,101,103,92,6,8,9,7,9,2,99,Doctor,Omnipotent Medicine
1249,16,11th,104,89,77,3,10,6,7,7,3,90,Accountant,Financial Planning
1250,16,11th,86,75,90,9,9,9,9,7,2,84,Business,Project Management
1251,16,11th,91,83,96,9,9,9,9,7,3,90,Business,Longevity Economy
1252,16,12th,47,38,99,9,7,8,8,6,2,61,Musician,Multidimensional Music
1253,18,11th,55,53,95,9,9,8,5,9,2,68,Artist,Master Art
1254,16,11th,51,51,92,10,9,8,8,9,2,65,Artist,Supreme Art
1255,17,11th,82,92,93,8,8,8,8,8,3,89,Teacher,Dimensional Learning
1256,17,12th,85,101,84,5,10,6,7,6,2,90,Doctor,Premier Medicine
1257,18,12th,95,116,123,9,8,8,8,8,2,117,IT Professional,Superior Computing
1258,17,12th,92,103,110,8,9,7,9,8,2,104,IT Professional,Total Programming
1259,17,11th,71,83,104,9,9,8,5,8,3,86,Psychologist,Summit Psychology
1260,18,11th,75,78,101,8,9,7,9,8,2,85,Teacher,Cosmic Learning
1261,16,11th,61,50,108,9,8,8,7,7,3,73,Artist,Universal Art
1262,18,12th,68,79,96,8,9,8,9,9,3,81,Psychologist,Eternal Psychology
1263,17,11th,94,98,80,6,8,8,6,7,3,91,Pilot,Dimensional Pilot
1264,17,11th,80,79,95,7,10,8,4,9,3,85,Lawyer,Legendary Law
1265,17,11th,73,72,94,9,8,7,7,6,2,80,Psychologist,Digital Psychology
1266,17,11th,84,93,102,8,8,9,9,8,3,93,Teacher,STEM Education
1267,17,11th,82,75,97,8,9,7,4,6,3,85,Lawyer,Zenith Law
1268,17,11th,91,88,93,9,7,8,4,8,3,91,Business,Pinnacle Business
1269,17,12th,61,50,93,9,9,8,8,6,3,68,Artist,Total Art
1270,18,12th,84,90,97,7,9,6,4,9,2,90,Teacher,Omniscient Learning
1271,16,11th,87,86,85,6,9,9,9,8,2,86,Engineer,Maximum Engineering
1272,16,11th,85,113,109,9,9,8,9,8,3,105,Psychologist,Epic Psychology
1273,18,12th,93,93,86,6,9,6,5,6,2,91,Engineer,Final Engineering
1274,18,11th,75,85,104,8,7,6,4,7,3,88,Teacher,Omnipresent Education
1275,18,11th,92,74,87,9,7,8,5,9,3,84,Business,Planetary Business
1276,16,12th,89,92,88,5,7,6,7,6,3,90,Engineer,Consciousness Engineering
1277,16,12th,88,85,77,5,10,9,6,6,3,83,Engineer,Epic Engineering
1278,18,12th,91,87,82,5,7,8,7,7,2,87,Pilot,Air Traffic Controller
1279,17,12th,87,104,106,8,8,8,9,8,3,101,Lawyer,Elite Law
1280,18,11th,77,81,101,8,7,8,6,6,3,86,Lawyer,Peak Law
1281,18,12th,106,107,92,5,9,9,5,8,2,103,Scientist,Transcendent Science
1282,17,12th,42,45,104,10,7,6,4,8,2,64,Musician,Final Music
1283,17,12th,91,87,97,8,9,8,10,8,2,92,Business,Divine Business
1284,16,11th,103,105,94,6,7,8,7,8,2,101,Doctor,Zenith Medicine
1285,17,12th,97,87,82,6,10,6,9,7,3,89,Engineer,Biomedical Engineering
1286,17,11th,82,78,100,8,9,8,5,9,3,87,Business,International Business
1287,18,12th,68,59,98,9,7,6,4,8,3,75,Designer,Heroic Design
1288,16,11th,80,90,99,7,10,7,8,8,2,90,Teacher,Heroic Learning
1289,18,12th,59,44,99,10,8,9,4,9,3,67,Artist,Space Art
1290,17,12th,85,93,80,6,10,6,7,9,2,86,Doctor,Space Medicine
1291,17,12th,85,88,95,9,8,8,9,7,3,89,IT Professional,Longevity Technology
1292,17,12th,90,93,89,9,10,7,8,7,2,91,IT Professional,Omnipotent Programming
1293,17,12th,100,102,92,6,8,9,6,7,2,98,Engineer,Perfect Engineering
1294,16,11th,98,100,90,7,9,8,7,8,3,96,Engineer,Complete Engineering
1295,16,12th,88,93,83,5,8,7,4,7,2,88,Pilot,Maximum Pilot
1296,16,11th,72,68,96,10,10,9,4,8,3,79,Designer,Sustainable Design
1297,17,12th,81,92,99,8,9,8,9,8,2,90,Teacher,Multidimensional Education
1298,18,12th,91,78,93,9,8,7,5,8,3,87,Business,Omnipotent Commerce
1299,16,12th,62,71,94,9,10,7,8,7,3,76,Designer,Packaging Design
1300,18,11th,45,45,95,10,8,9,8,6,3,62,Musician,Ultimate Music
1301,17,11th,96,100,85,6,7,9,7,6,2,94,Doctor,Complete Medicine
1302,16,11th,102,104,94,6,8,9,6,7,2,100,Engineer,Omnipotent Engineering
1303,18,11th,81,75,91,9,8,6,5,8,3,82,IT Professional,Absolute Computing
1304,16,12th,71,82,93,8,7,7,5,8,3,82,Psychologist,Multidimensional Psychology
1305,18,12th,92,104,78,6,7,9,5,9,2,91,Scientist,Premier Science
1306,18,11th,85,75,89,8,7,9,9,7,3,83,Business,Celestial Economy
1307,17,12th,86,93,84,6,9,8,9,7,2,88,Doctor,Cardiology
1308,16,12th,93,98,86,5,7,8,6,8,2,92,Scientist,Total Science
1309,17,11th,85,99,78,5,10,7,9,7,2,87,Engineer,Omniscient Engineering
1310,16,11th,97,98,83,6,8,9,6,8,2,93,Scientist,Climate Science
1311,17,11th,93,94,81,5,10,9,7,9,2,89,Scientist,Quantum Physics
1312,17,12th,41,37,107,10,10,5,9,9,3,65,Artist,Epic Art
1313,16,11th,110,111,96,5,9,9,5,8,2,107,Scientist,Legendary Science
1314,16,11th,97,99,88,6,8,8,7,8,3,95,Doctor,Omnipresent Medicine
1315,16,11th,77,83,104,8,7,6,9,7,3,88,Psychologist,Legendary Psychology
1316,18,12th,98,100,90,6,8,9,6,8,2,96,Engineer,Reality Engineering
1317,16,11th,89,83,96,8,8,7,8,7,2,89,Business,Private Equity
1318,18,11th,96,93,83,6,9,8,5,8,2,91,Engineer,Godlike Engineering
1319,16,11th,86,78,103,7,9,8,9,7,2,89,Lawyer,Absolute Law
1320,16,12th,100,100,86,6,8,7,6,9,3,95,Engineer,Mechanical Engineering
1321,18,12th,79,80,98,8,8,8,9,8,3,85,Lawyer,Infinite Law
1322,16,11th,75,79,103,8,7,7,8,6,3,86,Psychologist,Omnipotent Psychology
1323,18,11th,42,43,96,10,8,7,6,7,3,60,Musician,Music Journalism
1324,18,12th,76,75,94,8,8,9,5,8,2,82,Lawyer,Omniscient Law
1325,17,11th,90,94,89,5,8,6,5,7,2,91,Pilot,Air Traffic Controller
1326,18,12th,99,95,90,6,8,9,8,6,3,95,Pilot,Final Pilot
1327,17,12th,54,55,106,9,8,7,6,7,2,72,Artist,Graphic Arts
1328,18,11th,88,84,85,8,8,8,8,9,3,86,IT Professional,Immortal Programming
1329,17,12th,93,98,83,5,9,7,6,9,2,91,Scientist,Consciousness Science
1330,16,12th,104,93,83,5,10,8,5,9,3,93,Pilot,Autonomous Flight Systems
1331,16,11th,85,90,98,8,9,9,9,7,2,92,Lawyer,Ultimate Law
1332,18,11th,59,47,94,9,8,7,5,7,3,67,Artist,Complete Art
1333,17,11th,87,87,100,8,10,8,8,9,3,91,Business,Final Commerce
1334,16,11th,98,94,86,4,7,9,4,6,2,93,Accountant,Transcendent Finance
1335,18,11th,59,45,100,10,8,7,4,6,2,68,Artist,Dimensional Art
1336,17,12th,80,81,99,8,8,9,9,7,2,86,Lawyer,Multidimensional Law
1337,18,11th,48,48,102,10,8,7,9,9,3,66,Artist,Pinnacle Art
1338,16,11th,70,72,95,9,9,5,8,9,3,79,Designer,Dimensional Design
1339,17,12th,78,87,99,9,9,7,9,8,3,88,IT Professional,Software Development
1340,16,12th,75,89,98,8,8,6,9,7,3,87,Teacher,Computer Science Education
1341,17,11th,73,73,95,8,10,9,7,9,2,80,Psychologist,Multidimensional Psychology
1342,17,12th,67,73,98,10,10,6,9,9,3,79,Designer,Cosmic Design
1343,18,12th,84,78,98,8,7,7,9,7,2,87,Business,Cosmic Business
1344,18,11th,69,72,101,9,7,8,7,6,3,81,Psychologist,Counseling Psychology
1345,18,11th,101,96,87,5,8,9,5,8,3,95,Scientist,Omniscient Science
1346,18,12th,39,35,103,10,9,5,9,8,2,62,Musician,Zenith Music
1347,17,11th,69,72,95,9,10,7,5,6,3,79,Designer,Supreme Design
1348,17,12th,92,88,84,5,10,9,7,7,3,88,Pilot,Total Pilot
1349,17,12th,84,73,88,8,8,8,9,8,3,82,Business,Supply Chain Management
1350,18,12th,90,77,101,8,8,9,6,8,3,89,Business,Human Resources
1351,16,12th,94,101,83,6,8,8,9,8,2,93,Doctor,Longevity Medicine
1352,17,12th,87,92,89,6,9,6,8,9,2,89,Doctor,Omnipotent Medicine
1353,18,11th,85,86,76,6,8,8,6,9,2,82,Engineer,Robotics Engineering
1354,17,11th,66,65,99,9,8,7,8,8,2,77,Designer,Omnipotent Design
1355,16,11th,96,117,124,9,9,8,9,7,2,118,IT Professional,Master Computing
1356,16,11th,84,93,104,8,9,7,8,7,2,94,Teacher,Summit Learning
1357,16,11th,85,82,91,9,9,7,9,8,2,86,IT Professional,Blockchain Development
1358,17,12th,84,109,108,9,8,8,9,9,2,103,Psychologist,Legendary Psychology
1359,18,12th,94,96,86,7,9,8,7,7,2,92,Engineer,Biotechnology Engineering
1360,16,11th,89,91,88,6,8,7,6,8,2,89,Doctor,Nephrology
1361,18,11th,84,86,92,9,10,6,4,7,2,87,Business,Omnipotent Commerce
1362,16,11th,96,104,102,8,8,8,9,8,2,102,Business,Apex Commerce
1363,17,11th,88,87,92,8,8,9,4,7,3,89,IT Professional,AR/VR Development
1364,17,11th,89,100,75,6,7,7,8,7,3,88,Engineer,Total Engineering
1365,16,12th,96,90,82,5,9,7,4,9,2,89,Doctor,Elite Medicine
1366,16,11th,49,41,103,10,7,6,9,7,3,64,Musician,Audio Production
1367,16,11th,97,98,83,6,8,9,6,7,2,94,Scientist,Synthetic Biology
1368,16,11th,52,55,102,9,10,7,4,8,3,70,Artist,Superior Art
1369,17,11th,90,99,88,5,9,7,5,7,3,92,Doctor,Gastroenterology
1370,16,11th,69,75,95,9,9,8,9,9,2,80,Psychologist,Clinical Psychology
1371,18,11th,81,92,97,8,7,8,4,7,3,90,IT Professional,Superior Computing
1372,17,11th,91,85,88,7,9,6,9,9,2,88,Engineer,Epic Engineering
1373,17,11th,84,76,86,8,10,7,7,8,3,82,IT Professional,Bioinformatics
1374,18,12th,45,50,98,10,7,7,8,9,2,64,Musician,Consciousness Music
1375,18,12th,87,81,88,8,7,9,6,6,2,85,Business,Omniscient Commerce
1376,18,11th,77,78,101,7,7,8,4,9,3,85,Teacher,English Literature
1377,18,11th,90,89,76,3,9,6,6,7,3,85,Accountant,Peak Finance
1378,16,11th,93,104,81,5,7,9,8,7,3,93,Scientist,Biotechnology
1379,17,12th,53,49,93,9,8,6,8,8,3,65,Musician,Music Journalism
1380,17,12th,94,96,80,5,9,8,5,7,2,90,Scientist,Astronomy
1381,17,11th,48,47,100,10,7,6,7,8,3,65,Musician,Eternal Music
1382,18,12th,94,95,78,6,7,6,6,9,2,89,Scientist,Neuroscience
1383,16,12th,85,83,94,9,9,9,7,7,3,87,IT Professional,Ultimate Computing
1384,17,11th,60,69,91,10,10,7,5,7,3,73,Designer,Packaging Design
1385,17,12th,90,80,96,9,9,9,7,8,2,89,IT Professional,DevOps
1386,17,12th,98,96,89,5,8,6,7,9,3,94,Engineer,Dimensional Engineering
1387,18,11th,74,84,104,9,8,8,9,7,3,87,Psychologist,Longevity Psychology
1388,17,11th,80,90,99,8,9,7,9,6,3,90,Teacher,Language Arts
1389,17,12th,49,43,99,10,8,7,9,9,3,64,Musician,Omniscient Music
1390,17,11th,84,92,95,9,9,9,5,6,3,90,IT Professional,AR/VR Development
1391,17,11th,89,90,88,6,8,8,5,7,3,89,Doctor,Gastroenterology
1392,18,11th,79,79,102,8,10,9,4,8,3,87,Lawyer,Family Law
1393,16,12th,75,80,92,8,7,8,9,7,2,82,Teacher,Final Education
1394,16,11th,60,69,97,10,7,9,8,9,3,75,Designer,Sustainable Design
1395,17,12th,73,86,99,8,10,7,5,9,2,86,Teacher,Omnipotent Learning
1396,16,12th,52,50,103,10,9,7,8,8,3,68,Musician,Pinnacle Music
1397,18,12th,69,58,94,9,9,9,9,7,3,74,Designer,Industrial Design
1398,18,11th,73,73,94,8,8,8,7,7,3,80,Psychologist,Final Psychology
1399,18,12th,78,102,106,10,10,6,8,9,2,97,Designer,Eternal Design
1400,17,12th,98,100,89,6,7,8,7,8,2,96,Doctor,Supreme Medicine
1401,16,12th,95,72,99,9,8,7,4,6,3,89,Business,Elite Economy
1402,18,11th,75,84,102,8,8,9,9,8,3,87,Teacher,Digital Citizenship
1403,17,12th,78,92,98,7,9,8,9,6,3,89,Teacher,STEM Education
1404,16,11th,99,98,80,6,10,8,8,6,3,92,Doctor,Total Medicine
1405,18,12th,53,55,97,9,10,6,7,9,3,68,Artist,Complete Art
1406,17,12th,80,89,86,8,10,6,6,8,3,85,IT Professional,Absolute Computing
1407,16,12th,76,73,97,8,9,8,4,9,3,82,Psychologist,Total Psychology
1408,17,12th,64,64,95,10,10,6,9,9,3,74,Designer,Smart City Design
1409,17,11th,94,81,77,3,10,8,6,6,3,84,Accountant,Dimensional Accounting
1410,18,12th,79,80,98,8,9,8,9,7,2,86,Teacher,Master Education
