Student_ID,Math_Score,Science_Score,English_Score,Extracurricular_Score,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Percentage,Career_Field,Subfield,Career_Subfield
1615,86,95,68,3,9,7,4,8,5,74,Scientist,Chemistry,Scientist → Chemistry
1616,65,67,83,5,7,10,6,6,6,66,Lawyer,Environmental Law,Lawyer → Environmental Law
1617,77,79,84,6,10,8,7,6,4,75,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1618,100,90,79,4,9,9,4,7,6,81,Engineer,Civil,Engineer → Civil
1619,80,63,82,4,8,10,8,7,6,67,Lawyer,Family Law,Lawyer → Family Law
1620,100,91,81,7,9,10,7,8,3,87,Scientist,Data Science,Scientist → Data Science
1621,85,81,64,6,7,9,6,5,4,75,Engineer,Mechanical,Engineer → Mechanical
1622,77,79,98,6,6,8,6,5,5,79,Lawyer,Family Law,Lawyer → Family Law
1623,87,88,75,6,9,7,5,6,3,81,Scientist,Environmental,Scientist → Environmental
1624,72,90,95,6,7,8,9,8,5,80,Teacher,Elementary,Teacher → Elementary
1625,81,73,98,7,7,10,8,6,4,80,Lawyer,Environmental Law,Lawyer → Environmental Law
1626,65,67,77,10,7,7,9,7,4,75,Business,Management,Business → Management
1627,99,100,65,4,8,8,5,7,4,80,Scientist,Physics,Scientist → Physics
1628,89,70,77,5,8,9,5,6,3,74,IT Professional,Software Development,IT Professional → Software Development
1629,80,70,91,4,9,9,9,8,6,71,Lawyer,Criminal Law,Lawyer → Criminal Law
1630,70,61,76,9,7,7,10,8,3,72,Business,Finance,Business → Finance
1631,84,87,81,4,9,6,6,6,7,75,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1632,100,98,84,7,9,8,6,5,3,90,Scientist,Physics,Scientist → Physics
1633,72,74,97,5,9,10,7,8,4,74,Lawyer,Family Law,Lawyer → Family Law
1634,92,91,81,6,9,9,4,7,4,83,Scientist,Biology,Scientist → Biology
1635,64,57,71,8,8,8,7,8,3,67,Designer,Industrial,Designer → Industrial
1636,98,98,76,5,7,9,5,7,4,83,Engineer,Aerospace,Engineer → Aerospace
1637,73,70,84,6,7,10,7,6,6,72,Business,Management,Business → Management
1638,91,91,68,5,9,8,5,7,5,78,Scientist,Biology,Scientist → Biology
1639,80,73,87,8,9,10,8,5,5,79,Lawyer,Public Interest,Lawyer → Public Interest
1640,80,72,83,9,7,9,7,8,2,80,Teacher,Special Education,Teacher → Special Education
1641,81,92,75,3,9,8,7,7,2,73,Doctor,Cardiology,Doctor → Cardiology
1642,86,85,84,3,7,10,7,7,2,75,Doctor,Neurosurgery,Doctor → Neurosurgery
1643,73,79,96,6,6,9,8,5,5,77,Lawyer,Public Interest,Lawyer → Public Interest
1644,64,73,77,10,9,7,7,8,6,76,Designer,Industrial,Designer → Industrial
1645,93,92,73,6,6,7,6,5,3,82,Engineer,Chemical,Engineer → Chemical
1646,67,66,77,10,10,7,8,7,4,75,Designer,UI/UX,Designer → UI/UX
1647,86,100,88,4,6,9,7,9,4,82,Doctor,Pediatrics,Doctor → Pediatrics
1648,87,72,75,6,8,7,9,7,5,74,Teacher,English,Teacher → English
1649,94,89,73,3,6,9,5,8,4,76,Engineer,Aerospace,Engineer → Aerospace
1650,80,93,72,5,9,8,6,7,2,75,Scientist,Environmental,Scientist → Environmental
1651,95,72,80,8,9,6,6,8,5,82,IT Professional,Software Development,IT Professional → Software Development
1652,88,71,76,6,7,7,8,8,6,75,Business,Operations,Business → Operations
1653,73,50,82,9,8,7,6,6,6,70,Designer,UI/UX,Designer → UI/UX
1654,79,88,85,3,8,10,5,8,4,74,Doctor,Neurosurgery,Doctor → Neurosurgery
1655,81,67,98,5,8,10,7,7,6,74,Lawyer,Corporate Law,Lawyer → Corporate Law
1656,84,85,84,5,7,6,6,7,5,77,IT Professional,UI/UX,IT Professional → UI/UX
1657,86,59,71,7,9,8,8,7,4,72,Business,Entrepreneurship,Business → Entrepreneurship
1658,84,75,84,8,9,9,9,8,3,81,Teacher,English,Teacher → English
1659,87,100,90,4,7,8,5,9,2,82,Doctor,Neurosurgery,Doctor → Neurosurgery
1660,81,77,89,7,7,7,6,7,3,79,Teacher,Science,Teacher → Science
1661,80,83,95,7,9,9,8,9,4,82,Teacher,Special Education,Teacher → Special Education
1662,90,72,77,8,10,9,8,9,4,80,Teacher,Mathematics,Teacher → Mathematics
1663,92,89,86,6,9,8,8,8,4,83,Doctor,Psychiatry,Doctor → Psychiatry
1664,85,95,78,4,6,8,5,9,3,78,Doctor,Cardiology,Doctor → Cardiology
1665,100,97,85,5,9,8,6,6,3,86,Scientist,Data Science,Scientist → Data Science
1666,65,75,87,8,7,8,7,8,5,76,Business,Operations,Business → Operations
1667,88,81,84,7,9,7,4,7,4,81,Engineer,Computer Science,Engineer → Computer Science
1668,88,70,79,4,10,7,7,7,3,72,IT Professional,UI/UX,IT Professional → UI/UX
1669,100,90,75,5,8,8,7,8,4,82,Scientist,Data Science,Scientist → Data Science
1670,93,77,73,7,8,9,5,8,6,79,IT Professional,UI/UX,IT Professional → UI/UX
1671,86,94,82,5,8,10,5,7,3,80,Scientist,Physics,Scientist → Physics
1672,99,85,80,5,8,10,5,6,4,81,Scientist,Environmental,Scientist → Environmental
1673,69,69,92,5,6,9,9,7,4,69,Lawyer,Criminal Law,Lawyer → Criminal Law
1674,76,87,65,4,8,9,6,7,5,70,IT Professional,DevOps,IT Professional → DevOps
1675,85,98,75,5,10,10,4,7,5,79,Scientist,Chemistry,Scientist → Chemistry
1676,95,90,71,7,9,9,7,7,3,83,IT Professional,DevOps,IT Professional → DevOps
1677,94,87,75,4,7,7,6,6,5,76,Engineer,Electrical,Engineer → Electrical
1678,93,89,72,5,7,7,5,7,4,79,Engineer,Electrical,Engineer → Electrical
1679,77,71,75,4,8,8,5,5,7,68,IT Professional,Software Development,IT Professional → Software Development
1680,70,65,84,8,9,7,7,8,6,73,Designer,Game Design,Designer → Game Design
1681,92,88,69,6,9,8,7,7,4,79,Scientist,Biology,Scientist → Biology
1682,87,86,78,8,10,7,7,9,3,83,Teacher,Science,Teacher → Science
1683,93,90,85,3,7,8,6,7,4,78,Engineer,Mechanical,Engineer → Mechanical
1684,95,78,79,6,7,9,4,7,7,79,IT Professional,Software Development,IT Professional → Software Development
1685,85,82,76,5,7,7,7,5,4,75,Engineer,Computer Science,Engineer → Computer Science
1686,86,91,85,6,8,10,7,7,3,82,Scientist,Research,Scientist → Research
1687,88,84,80,3,9,9,6,6,3,74,Engineer,Electrical,Engineer → Electrical
1688,95,71,65,5,7,8,8,8,4,73,IT Professional,Software Development,IT Professional → Software Development
1689,76,55,93,7,7,9,7,7,5,71,Lawyer,Family Law,Lawyer → Family Law
1690,85,79,89,7,8,8,8,7,4,82,Lawyer,Criminal Law,Lawyer → Criminal Law
1691,86,83,85,5,8,9,6,7,4,78,IT Professional,UI/UX,IT Professional → UI/UX
1692,84,93,73,4,8,7,5,6,5,76,Scientist,Data Science,Scientist → Data Science
1693,85,67,79,8,8,8,8,8,5,78,Business,Operations,Business → Operations
1694,68,58,91,5,7,9,7,5,5,66,Lawyer,Environmental Law,Lawyer → Environmental Law
1695,74,62,91,8,8,8,10,7,4,74,Business,Management,Business → Management
1696,89,87,74,7,9,10,5,7,4,81,Engineer,Aerospace,Engineer → Aerospace
1697,80,80,83,7,9,9,9,9,4,79,Teacher,Science,Teacher → Science
1698,83,94,76,6,9,10,4,8,4,80,Scientist,Environmental,Scientist → Environmental
1699,85,65,93,5,6,8,6,8,3,74,Lawyer,IP Law,Lawyer → IP Law
1700,83,90,77,5,8,7,6,7,7,76,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1701,95,90,82,5,8,9,6,8,5,81,Scientist,Data Science,Scientist → Data Science
1702,100,96,83,6,9,9,5,6,4,87,Engineer,Computer Science,Engineer → Computer Science
1703,74,67,84,7,8,9,7,8,4,74,Business,Consulting,Business → Consulting
1704,75,94,76,5,8,8,7,10,4,75,Doctor,Orthopedics,Doctor → Orthopedics
1705,59,70,78,9,9,6,8,7,6,73,Designer,UI/UX,Designer → UI/UX
1706,87,74,76,6,10,8,7,8,3,76,Teacher,Special Education,Teacher → Special Education
1707,86,74,71,8,8,7,6,8,5,78,IT Professional,UI/UX,IT Professional → UI/UX
1708,81,92,90,7,8,10,7,7,4,83,Doctor,Cardiology,Doctor → Cardiology
1709,87,85,70,4,10,8,7,6,3,74,Scientist,Data Science,Scientist → Data Science
1710,65,77,80,5,6,8,8,7,4,68,Lawyer,Family Law,Lawyer → Family Law
1711,55,54,73,9,9,7,8,6,7,65,Designer,Architecture,Designer → Architecture
1712,85,71,80,6,7,10,8,7,5,75,Lawyer,Public Interest,Lawyer → Public Interest
1713,95,92,73,3,8,9,6,10,3,77,Doctor,Pediatrics,Doctor → Pediatrics
1714,76,60,82,9,7,10,10,8,4,75,Business,Operations,Business → Operations
1715,92,80,79,7,8,8,6,6,5,82,IT Professional,DevOps,IT Professional → DevOps
1716,81,77,86,5,8,10,9,7,2,75,Teacher,Mathematics,Teacher → Mathematics
1717,65,77,85,9,7,7,8,8,4,78,Business,Consulting,Business → Consulting
1718,95,96,77,8,8,10,5,8,4,89,Doctor,Psychiatry,Doctor → Psychiatry
1719,83,88,90,6,8,8,5,8,2,81,Doctor,Orthopedics,Doctor → Orthopedics
1720,85,95,75,5,9,8,6,8,5,79,Doctor,Orthopedics,Doctor → Orthopedics
1721,86,87,68,5,8,9,5,5,6,76,Engineer,Computer Science,Engineer → Computer Science
1722,90,84,78,5,6,10,4,5,5,77,Engineer,Computer Science,Engineer → Computer Science
1723,91,93,83,4,9,7,7,5,4,80,Scientist,Environmental,Scientist → Environmental
1724,90,71,75,5,9,7,7,10,4,73,Teacher,English,Teacher → English
1725,89,97,79,5,7,10,5,9,4,81,Doctor,Psychiatry,Doctor → Psychiatry
1726,78,74,95,5,8,8,7,9,4,74,Teacher,Elementary,Teacher → Elementary
1727,98,87,76,7,9,10,5,8,3,85,Engineer,Civil,Engineer → Civil
1728,88,76,75,6,9,9,4,5,3,77,IT Professional,UI/UX,IT Professional → UI/UX
1729,89,85,71,5,9,10,6,5,3,76,Engineer,Computer Science,Engineer → Computer Science
1730,66,75,82,7,10,5,6,7,7,73,Designer,Industrial,Designer → Industrial
1731,65,65,81,10,9,8,8,9,4,75,Business,Marketing,Business → Marketing
1732,76,55,96,7,8,10,7,5,5,72,Lawyer,Environmental Law,Lawyer → Environmental Law
1733,92,82,68,4,7,6,7,5,6,74,IT Professional,AI/ML,IT Professional → AI/ML
1734,89,85,85,6,9,9,6,6,5,81,IT Professional,DevOps,IT Professional → DevOps
1735,75,90,76,6,9,10,8,8,4,76,Doctor,Cardiology,Doctor → Cardiology
1736,77,60,70,8,8,7,8,6,6,71,Designer,UI/UX,Designer → UI/UX
1737,81,79,66,6,9,9,6,7,4,73,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1738,71,67,96,6,8,9,6,5,6,72,Lawyer,Family Law,Lawyer → Family Law
1739,72,70,76,9,9,8,7,8,5,76,Teacher,Special Education,Teacher → Special Education
1740,71,85,76,5,9,9,6,9,4,73,Teacher,Administration,Teacher → Administration
1741,92,93,64,6,8,9,5,7,4,81,Engineer,Chemical,Engineer → Chemical
1742,65,50,86,7,8,8,9,6,3,66,Designer,Game Design,Designer → Game Design
1743,76,55,91,9,7,10,10,7,4,76,Business,Consulting,Business → Consulting
1744,80,64,87,9,10,6,7,9,5,79,Designer,Industrial,Designer → Industrial
1745,88,98,84,5,7,8,7,8,4,82,Engineer,Computer Science,Engineer → Computer Science
1746,85,94,85,4,8,10,6,8,5,80,Scientist,Biology,Scientist → Biology
1747,87,93,70,5,7,9,7,6,2,77,Engineer,Chemical,Engineer → Chemical
1748,88,91,86,4,9,8,6,10,5,79,Doctor,Neurosurgery,Doctor → Neurosurgery
1749,89,83,81,5,8,8,4,5,4,78,IT Professional,DevOps,IT Professional → DevOps
1750,85,60,81,6,7,10,8,7,3,73,Business,Consulting,Business → Consulting
1751,71,55,91,7,8,9,8,5,4,69,Lawyer,Criminal Law,Lawyer → Criminal Law
1752,75,75,74,8,9,7,5,6,6,76,IT Professional,UI/UX,IT Professional → UI/UX
1753,66,67,92,8,7,10,6,7,4,74,Lawyer,Criminal Law,Lawyer → Criminal Law
1754,75,70,65,4,7,7,5,7,5,65,IT Professional,DevOps,IT Professional → DevOps
1755,77,78,85,4,8,8,4,7,7,72,IT Professional,DevOps,IT Professional → DevOps
1756,100,100,65,4,8,7,6,6,2,80,Scientist,Environmental,Scientist → Environmental
1757,90,80,74,6,9,9,7,6,2,78,Engineer,Mechanical,Engineer → Mechanical
1758,67,71,75,8,10,7,8,7,5,73,Designer,Graphic Design,Designer → Graphic Design
1759,77,71,83,5,7,8,8,5,4,71,Lawyer,IP Law,Lawyer → IP Law
1760,78,90,79,6,9,9,6,9,2,78,Doctor,General Medicine,Doctor → General Medicine
1761,86,72,79,5,9,8,8,10,2,73,Teacher,Special Education,Teacher → Special Education
1762,70,78,81,6,7,10,9,7,5,72,Business,Entrepreneurship,Business → Entrepreneurship
1763,80,63,96,5,9,9,6,7,5,72,Lawyer,Environmental Law,Lawyer → Environmental Law
1764,81,80,90,7,9,9,8,8,6,81,Business,Operations,Business → Operations
1765,90,83,83,9,10,10,6,9,5,86,Teacher,Special Education,Teacher → Special Education
1766,75,80,83,7,9,8,7,6,6,76,IT Professional,UI/UX,IT Professional → UI/UX
1767,80,66,91,9,9,7,7,8,4,81,Business,Consulting,Business → Consulting
1768,80,72,83,5,9,8,9,10,3,72,Teacher,Science,Teacher → Science
1769,75,85,75,7,7,9,8,7,3,77,Doctor,Pediatrics,Doctor → Pediatrics
1770,92,100,69,4,8,9,7,6,2,79,Scientist,Environmental,Scientist → Environmental
1771,75,68,95,6,8,7,10,7,4,74,Business,Management,Business → Management
1772,87,94,78,5,8,10,4,7,5,80,Scientist,Physics,Scientist → Physics
1773,71,68,89,7,8,9,7,8,3,74,Lawyer,Family Law,Lawyer → Family Law
1774,76,76,91,8,7,8,8,8,4,79,Teacher,Science,Teacher → Science
1775,72,71,89,6,7,8,6,6,5,73,Lawyer,Environmental Law,Lawyer → Environmental Law
1776,71,68,95,8,9,10,8,7,5,77,Business,Consulting,Business → Consulting
1777,75,77,76,6,10,8,7,7,5,73,IT Professional,DevOps,IT Professional → DevOps
1778,96,80,61,3,6,9,7,8,2,71,Engineer,Aerospace,Engineer → Aerospace
1779,75,100,78,6,6,10,5,9,3,80,Doctor,Orthopedics,Doctor → Orthopedics
1780,83,65,90,10,6,9,7,7,4,82,Business,Finance,Business → Finance
1781,87,84,73,6,7,8,6,7,7,78,IT Professional,AI/ML,IT Professional → AI/ML
1782,83,75,76,4,8,9,7,6,6,71,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1783,69,65,70,10,10,7,8,6,4,73,Designer,Industrial,Designer → Industrial
1784,75,63,77,9,8,8,10,7,4,75,Business,Finance,Business → Finance
1785,75,100,88,4,8,8,7,7,5,79,Doctor,Cardiology,Doctor → Cardiology
1786,89,89,77,8,9,9,8,9,4,85,Doctor,Cardiology,Doctor → Cardiology
1787,67,63,77,10,9,7,9,7,3,75,Designer,Fashion,Designer → Fashion
1788,85,55,73,10,7,10,9,6,6,77,Business,Consulting,Business → Consulting
1789,90,75,92,6,10,10,6,7,4,80,Teacher,Special Education,Teacher → Special Education
1790,79,61,98,4,7,10,7,8,5,70,Lawyer,IP Law,Lawyer → IP Law
1791,75,67,91,9,8,8,6,8,2,78,Teacher,Mathematics,Teacher → Mathematics
1792,80,95,65,6,10,7,7,6,5,78,Scientist,Physics,Scientist → Physics
1793,68,80,80,7,7,8,7,8,5,74,Lawyer,Environmental Law,Lawyer → Environmental Law
1794,77,90,85,8,7,8,8,6,3,83,IT Professional,DevOps,IT Professional → DevOps
1795,80,72,74,4,9,8,7,8,5,69,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1796,96,91,72,4,9,7,7,5,4,78,Engineer,Electrical,Engineer → Electrical
1797,99,98,71,6,10,8,4,6,3,85,Scientist,Data Science,Scientist → Data Science
1798,80,95,79,5,10,10,7,8,2,78,Scientist,Chemistry,Scientist → Chemistry
1799,83,63,95,8,7,9,8,8,4,79,Business,Consulting,Business → Consulting
1800,69,62,97,5,8,9,9,8,5,69,Lawyer,Public Interest,Lawyer → Public Interest
1801,90,75,72,8,6,7,8,7,4,80,Business,Entrepreneurship,Business → Entrepreneurship
1802,72,78,76,6,10,8,8,8,4,72,Teacher,Special Education,Teacher → Special Education
1803,100,87,84,7,8,9,6,7,3,86,Scientist,Chemistry,Scientist → Chemistry
1804,89,98,64,5,8,9,5,5,3,79,Engineer,Aerospace,Engineer → Aerospace
1805,80,56,70,7,8,7,8,6,5,70,Designer,Game Design,Designer → Game Design
1806,72,61,80,7,10,8,8,8,6,71,Designer,Industrial,Designer → Industrial
1807,70,68,81,5,9,9,9,5,4,68,Lawyer,IP Law,Lawyer → IP Law
1808,88,86,60,5,8,9,4,6,4,75,Engineer,Civil,Engineer → Civil
1809,80,90,83,5,7,8,6,8,3,78,Doctor,Psychiatry,Doctor → Psychiatry
1810,75,85,81,4,7,8,8,10,3,73,Doctor,Neurosurgery,Doctor → Neurosurgery
1811,85,85,73,6,6,8,6,7,4,77,Doctor,Cardiology,Doctor → Cardiology
1812,75,77,85,8,6,10,10,9,6,78,Business,Marketing,Business → Marketing
1813,92,88,84,7,10,9,5,7,5,84,Scientist,Chemistry,Scientist → Chemistry
1814,83,70,82,8,7,10,6,5,5,78,Lawyer,Public Interest,Lawyer → Public Interest
1815,73,58,86,8,8,5,7,9,6,73,Designer,UI/UX,Designer → UI/UX
1816,90,67,88,9,8,7,7,6,4,83,Business,Entrepreneurship,Business → Entrepreneurship
1817,90,100,71,5,10,9,6,6,3,82,Scientist,Physics,Scientist → Physics
1818,67,56,84,7,7,8,6,6,4,67,Lawyer,Environmental Law,Lawyer → Environmental Law
1819,56,61,78,8,8,5,8,8,4,67,Designer,Fashion,Designer → Fashion
1820,96,98,74,5,7,8,7,8,5,83,Engineer,Chemical,Engineer → Chemical
1821,72,74,81,7,7,9,8,7,5,74,Business,Finance,Business → Finance
1822,89,85,90,6,8,10,6,8,4,83,Doctor,Cardiology,Doctor → Cardiology
1823,80,93,79,3,9,9,5,7,3,74,Scientist,Environmental,Scientist → Environmental
1824,82,76,66,5,7,8,8,8,6,70,IT Professional,DevOps,IT Professional → DevOps
1825,83,76,65,4,10,7,7,5,5,69,IT Professional,UI/UX,IT Professional → UI/UX
1826,78,57,77,10,9,8,7,7,3,76,Designer,Industrial,Designer → Industrial
1827,93,85,70,6,8,9,6,7,3,80,Engineer,Chemical,Engineer → Chemical
1828,86,65,78,6,8,9,9,7,5,73,Business,Entrepreneurship,Business → Entrepreneurship
1829,95,88,70,3,6,10,6,9,5,75,Doctor,Psychiatry,Doctor → Psychiatry
1830,76,85,82,5,8,8,6,7,4,74,IT Professional,AI/ML,IT Professional → AI/ML
1831,85,88,80,9,8,8,7,8,4,86,Teacher,English,Teacher → English
1832,80,63,79,6,8,8,10,7,5,71,Business,Marketing,Business → Marketing
1833,85,89,81,7,7,8,4,6,4,82,Engineer,Civil,Engineer → Civil
1834,89,99,79,3,10,7,5,6,4,78,Scientist,Physics,Scientist → Physics
1835,85,73,84,9,9,9,10,6,5,82,Business,Entrepreneurship,Business → Entrepreneurship
1836,71,62,86,8,10,7,6,8,5,73,Designer,Industrial,Designer → Industrial
1837,83,90,65,5,9,7,4,7,4,76,IT Professional,Software Development,IT Professional → Software Development
1838,84,82,66,5,9,8,6,6,4,74,IT Professional,Data Science,IT Professional → Data Science
1839,74,57,84,8,8,6,7,8,5,72,Designer,UI/UX,Designer → UI/UX
1840,95,96,71,8,8,9,6,7,5,87,Doctor,Orthopedics,Doctor → Orthopedics
1841,75,64,83,10,8,8,8,8,4,78,Business,Consulting,Business → Consulting
1842,84,92,71,7,7,10,5,9,5,81,Doctor,Neurosurgery,Doctor → Neurosurgery
1843,92,82,78,4,9,8,6,6,3,76,IT Professional,AI/ML,IT Professional → AI/ML
1844,82,63,78,10,9,10,9,6,5,79,Business,Management,Business → Management
1845,80,80,75,10,6,9,10,8,6,83,Business,Management,Business → Management
1846,76,70,89,8,6,7,9,8,6,77,Business,Management,Business → Management
1847,72,78,95,6,9,7,8,8,4,76,Teacher,Science,Teacher → Science
1848,77,78,91,7,8,8,7,5,5,78,Lawyer,Environmental Law,Lawyer → Environmental Law
1849,100,80,80,6,6,9,5,6,5,82,Engineer,Mechanical,Engineer → Mechanical
1850,92,85,67,3,7,8,5,7,6,73,Engineer,Mechanical,Engineer → Mechanical
1851,93,90,65,6,8,7,4,6,2,79,Scientist,Physics,Scientist → Physics
1852,90,89,70,4,9,8,6,6,6,76,Engineer,Computer Science,Engineer → Computer Science
1853,88,64,74,9,9,9,8,6,6,78,Business,Marketing,Business → Marketing
1854,92,98,77,7,6,8,4,8,5,86,Engineer,Civil,Engineer → Civil
1855,90,66,82,7,8,8,8,8,6,77,Business,Entrepreneurship,Business → Entrepreneurship
1856,69,90,85,7,8,8,8,8,3,78,Teacher,Mathematics,Teacher → Mathematics
1857,75,70,80,8,8,7,4,6,3,75,IT Professional,Software Development,IT Professional → Software Development
1858,82,99,82,8,6,9,5,8,3,86,Doctor,Neurosurgery,Doctor → Neurosurgery
1859,75,60,78,7,10,7,6,8,5,70,Designer,Graphic Design,Designer → Graphic Design
1860,84,89,83,7,8,9,8,7,2,83,Teacher,Elementary,Teacher → Elementary
1861,95,74,85,7,9,7,7,5,7,82,IT Professional,DevOps,IT Professional → DevOps
1862,79,74,88,6,9,8,8,6,4,76,Business,Management,Business → Management
1863,90,70,86,6,7,10,10,7,3,77,Business,Marketing,Business → Marketing
1864,79,89,86,7,6,10,8,8,4,82,Doctor,Pediatrics,Doctor → Pediatrics
1865,71,62,79,10,10,7,7,8,4,75,Designer,Game Design,Designer → Game Design
1866,82,64,85,6,9,8,6,6,6,73,Lawyer,Environmental Law,Lawyer → Environmental Law
1867,88,68,84,8,7,10,8,7,3,79,Teacher,Science,Teacher → Science
1868,88,91,83,8,6,8,7,10,2,86,Doctor,Cardiology,Doctor → Cardiology
1869,96,92,73,6,10,9,5,6,5,83,Scientist,Data Science,Scientist → Data Science
1870,69,62,79,9,8,5,6,8,5,74,Designer,Graphic Design,Designer → Graphic Design
1871,81,90,68,6,10,7,6,5,7,78,IT Professional,AI/ML,IT Professional → AI/ML
1872,84,87,90,5,7,10,8,8,4,80,Doctor,Neurosurgery,Doctor → Neurosurgery
1873,68,69,95,6,7,9,9,8,4,72,Business,Consulting,Business → Consulting
1874,80,95,90,5,8,10,7,9,3,80,Doctor,Pediatrics,Doctor → Pediatrics
1875,97,96,74,6,7,8,5,8,3,84,Engineer,Chemical,Engineer → Chemical
1876,70,69,79,7,9,8,8,7,7,72,Designer,Industrial,Designer → Industrial
1877,61,51,73,10,10,7,6,8,6,68,Designer,Architecture,Designer → Architecture
1878,100,80,80,4,6,8,5,7,4,78,Engineer,Chemical,Engineer → Chemical
1879,69,51,90,8,10,7,8,7,5,71,Designer,Fashion,Designer → Fashion
1880,89,94,75,7,8,8,6,6,3,84,Scientist,Chemistry,Scientist → Chemistry
1881,73,72,82,8,7,10,7,8,5,76,Teacher,Special Education,Teacher → Special Education
1882,73,78,85,7,8,10,7,5,5,76,Lawyer,Environmental Law,Lawyer → Environmental Law
1883,63,59,89,9,8,7,7,7,5,73,Designer,Industrial,Designer → Industrial
1884,91,85,83,4,7,8,5,7,4,78,Engineer,Civil,Engineer → Civil
1885,70,88,95,5,7,9,8,9,3,76,Teacher,Administration,Teacher → Administration
1886,100,85,74,3,8,8,4,6,3,77,Scientist,Data Science,Scientist → Data Science
1887,79,65,80,6,8,8,10,8,6,72,Business,Operations,Business → Operations
1888,55,56,88,8,10,6,7,8,7,66,Designer,Industrial,Designer → Industrial
1889,70,80,77,5,9,8,9,9,3,70,Teacher,Mathematics,Teacher → Mathematics
1890,78,71,85,8,8,7,7,8,7,78,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1891,91,84,69,4,9,9,6,6,5,75,Engineer,Electrical,Engineer → Electrical
1892,76,76,84,8,9,8,5,6,6,78,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1893,74,79,75,6,7,8,6,10,5,72,Teacher,Special Education,Teacher → Special Education
1894,66,79,83,8,6,8,8,7,4,76,Lawyer,Environmental Law,Lawyer → Environmental Law
1895,77,71,80,6,8,8,6,7,6,72,Lawyer,IP Law,Lawyer → IP Law
1896,71,83,81,5,7,10,9,9,4,72,Teacher,Elementary,Teacher → Elementary
1897,66,57,90,9,8,6,7,7,6,74,Designer,UI/UX,Designer → UI/UX
1898,87,77,85,8,8,7,7,6,3,82,IT Professional,UI/UX,IT Professional → UI/UX
1899,94,85,85,4,9,7,6,6,2,78,Scientist,Chemistry,Scientist → Chemistry
1900,92,80,78,5,8,10,4,7,3,77,Engineer,Civil,Engineer → Civil
1901,78,78,95,6,7,9,6,8,2,77,Teacher,English,Teacher → English
1902,77,59,70,7,8,7,6,7,7,69,Designer,Fashion,Designer → Fashion
1903,100,80,60,4,7,8,7,7,3,74,Engineer,Civil,Engineer → Civil
1904,73,62,77,6,7,10,10,7,3,68,Business,Management,Business → Management
1905,70,80,92,7,6,9,9,7,4,77,Business,Entrepreneurship,Business → Entrepreneurship
1906,83,85,85,4,7,9,5,9,4,76,Doctor,Cardiology,Doctor → Cardiology
1907,82,94,87,7,9,10,7,8,3,84,Doctor,Cardiology,Doctor → Cardiology
1908,78,97,80,5,6,9,6,10,2,79,Doctor,Cardiology,Doctor → Cardiology
1909,77,74,87,6,10,7,7,7,3,75,Teacher,Administration,Teacher → Administration
1910,75,81,85,6,9,8,4,6,5,75,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1911,82,65,79,6,7,8,7,9,2,72,Teacher,Science,Teacher → Science
1912,72,68,78,10,9,7,9,6,5,78,Designer,Graphic Design,Designer → Graphic Design
1913,99,92,77,3,9,8,5,7,3,79,Scientist,Biology,Scientist → Biology
1914,99,86,78,7,8,10,6,6,3,85,Engineer,Mechanical,Engineer → Mechanical
1915,95,80,82,4,8,8,6,6,6,77,IT Professional,Cybersecurity,IT Professional → Cybersecurity
1916,71,71,86,6,6,9,8,9,3,73,Business,Management,Business → Management
1917,100,83,67,5,7,10,4,7,3,78,Engineer,Chemical,Engineer → Chemical
1918,76,66,89,5,7,9,7,6,5,70,Lawyer,Family Law,Lawyer → Family Law
1919,85,92,68,6,8,8,7,7,2,79,Engineer,Aerospace,Engineer → Aerospace
1920,85,80,70,4,6,9,5,6,6,72,Engineer,Electrical,Engineer → Electrical
1921,80,89,80,3,10,9,7,5,4,73,Scientist,Data Science,Scientist → Data Science
1922,93,82,67,7,8,9,6,6,4,80,Engineer,Civil,Engineer → Civil
1923,75,67,89,9,6,10,8,8,4,78,Business,Management,Business → Management
1924,90,93,80,5,10,9,7,6,2,81,Scientist,Biology,Scientist → Biology
1925,86,97,84,3,9,8,4,8,3,78,Engineer,Computer Science,Engineer → Computer Science
1926,100,100,78,5,9,8,5,8,4,85,Scientist,Data Science,Scientist → Data Science
1927,74,80,80,5,6,8,7,7,5,73,Lawyer,Environmental Law,Lawyer → Environmental Law
1928,72,58,81,10,7,9,9,8,4,75,Business,Finance,Business → Finance
1929,85,84,78,7,9,10,5,5,6,80,Engineer,Electrical,Engineer → Electrical
1930,88,85,79,9,8,9,7,9,2,86,Teacher,Special Education,Teacher → Special Education
1931,71,71,81,7,9,10,8,7,4,73,Lawyer,Family Law,Lawyer → Family Law
1932,82,55,91,9,6,9,8,8,3,77,Business,Marketing,Business → Marketing
